Lcl Time,AltMSL,IAS,OAT,E1 RPM,E1 MAP,E1 FFlow,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,Pitch,Roll,GndSpd
00:19:49,13805.4,98.8,-12.3,1984,15.28,7.5,105.9,104.0,113.7,105.1,677.8,669.6,689.9,673.0,61.4,53.7,-0.17,-1.13,112.4
00:19:50,13792.7,98.3,-12.2,1979,15.14,7.6,106.1,104.0,113.1,104.9,676.9,668.5,689.1,672.9,62.4,54.0,0.01,-1.91,111.8
00:19:51,13802.9,98.8,-12.3,1975,15.13,7.46,105.6,103.8,113.5,104.9,677.5,670.1,689.7,674.3,62.3,53.9,-0.01,1.24,113.1
00:19:52,13795.8,97.7,-12.3,1982,15.25,7.57,105.6,103.6,113.0,105.2,677.6,669.1,687.8,671.6,62.4,53.8,-0.08,-0.79,111.9
00:19:53,13797.8,98.7,-12.6,1975,15.2,7.45,106.0,103.8,113.2,104.7,674.6,672.3,690.8,674.5,61.8,54.1,0.28,-1.32,112.0
00:19:54,13805.0,98.2,-12.4,1983,15.29,7.44,106.1,103.4,113.0,105.0,676.6,672.2,687.9,673.9,62.2,53.7,0.03,-1.21,111.4
00:19:55,13804.1,98.2,-12.6,1985,15.22,7.54,105.5,103.4,113.3,105.3,675.9,670.2,689.6,674.5,62.2,54.0,0.11,0.73,111.9
00:19:56,13815.5,98.0,-12.4,1974,15.21,7.58,105.5,103.5,112.9,105.2,674.4,672.1,688.8,673.3,61.8,53.8,0.1,-0.24,111.6
00:19:57,13816.6,98.1,-12.4,1985,15.22,7.49,105.7,103.3,112.9,105.3,674.4,668.5,689.9,674.8,62.1,53.9,0.15,-1.1,111.5
00:19:58,13817.2,98.2,-12.5,1983,15.16,7.45,106.1,103.5,113.3,104.8,674.8,669.3,688.5,674.8,62.2,53.7,0.26,1.51,113.0
00:19:59,13813.5,98.2,-12.3,1983,15.26,7.56,105.4,103.6,113.6,105.1,677.1,671.2,690.7,672.8,61.8,54.1,-0.17,-1.47,112.3
00:20:00,13812.1,97.9,-12.1,1981,15.16,7.56,105.6,103.8,113.2,105.2,677.9,670.8,691.2,671.5,61.5,54.2,0.05,1.07,111.4
00:20:01,13817.7,98.4,-12.0,1975,15.27,7.49,105.8,104.2,113.2,105.2,675.2,671.8,690.1,671.8,61.8,54.1,0.14,0.06,113.2
00:20:02,13823.8,98.2,-12.8,1972,15.2,7.49,105.4,103.7,113.3,105.1,675.2,668.9,687.9,675.1,62.2,54.0,-0.18,-1.75,112.0
00:20:03,13819.1,98.5,-12.6,1979,15.24,7.52,106.2,103.3,113.0,104.9,676.4,672.2,689.1,672.2,61.8,53.9,0.11,1.37,111.6
00:20:04,13813.4,97.8,-12.6,1975,15.22,7.41,105.4,103.3,113.5,104.9,675.5,671.8,687.4,675.0,62.2,54.3,-0.29,1.48,112.4
00:20:05,13815.7,98.7,-12.0,1979,15.12,7.41,106.1,103.2,112.7,104.3,678.3,671.3,689.7,671.5,61.9,53.9,-0.16,-1.42,113.1
00:20:06,13825.9,99.3,-12.3,1982,15.27,7.49,105.7,103.4,112.9,104.7,678.0,670.3,688.3,672.2,61.4,54.0,-0.3,1.93,111.7
00:20:07,13831.3,98.6,-12.5,1976,15.19,7.53,105.9,103.9,113.6,104.4,675.2,670.2,688.1,673.2,62.0,53.7,0.1,-0.87,112.7
00:20:08,13831.8,98.4,-12.4,1979,15.14,7.47,105.9,104.0,113.3,104.6,677.5,671.5,691.1,674.7,62.2,53.7,0.18,-0.88,112.7
00:20:09,13831.9,98.1,-12.2,1980,15.23,7.44,105.8,103.4,112.7,104.7,677.5,668.7,688.5,672.2,62.1,53.8,-0.23,-1.2,113.1
00:20:10,13826.8,98.0,-12.5,1976,15.16,7.4,105.7,103.7,113.6,104.8,674.9,669.2,689.9,673.9,62.4,54.2,-0.01,-0.97,112.3
00:20:11,13824.2,99.0,-12.0,1979,15.23,7.45,106.0,103.7,113.4,105.1,676.2,668.3,689.8,674.3,61.6,53.6,0.06,0.37,111.3
00:20:12,13826.9,98.8,-12.0,1976,15.23,7.44,105.3,103.1,112.8,104.3,674.2,671.7,688.2,674.7,62.5,53.7,0.06,-0.42,111.5
00:20:13,13827.2,97.9,-12.8,1981,15.22,7.49,105.4,103.2,113.0,104.9,677.6,669.4,690.2,673.5,62.0,53.7,0.07,1.48,111.4
00:20:14,13827.4,98.8,-12.1,1980,15.26,7.57,105.4,103.3,113.0,104.2,676.2,672.1,689.0,675.1,61.6,53.9,-0.18,0.69,112.0
00:20:15,13832.0,99.1,-12.8,1971,15.12,7.45,105.4,103.8,112.7,104.8,675.8,671.5,687.7,672.9,61.4,54.3,-0.07,-0.69,112.1
00:20:16,13833.8,98.8,-12.3,1984,15.14,7.42,106.0,103.4,112.9,104.2,675.1,671.0,689.0,672.8,61.6,53.6,0.26,-0.24,112.0
00:20:17,13828.6,97.9,-12.0,1974,15.18,7.44,105.2,103.6,112.9,104.3,676.0,668.3,690.4,673.2,61.8,53.4,0.27,-0.37,113.1
00:20:18,13834.4,98.2,-12.7,1979,15.15,7.46,105.5,103.1,113.2,104.9,674.9,670.4,687.6,673.3,61.3,53.4,0.11,-0.53,111.9
00:20:19,13834.2,97.9,-12.6,1981,15.18,7.59,105.0,103.1,113.0,104.1,676.1,670.1,687.9,672.6,61.3,54.0,-0.18,-1.87,113.0
00:20:20,13836.7,99.3,-12.3,1981,15.23,7.49,105.8,103.5,113.0,104.8,675.5,672.1,687.7,671.5,62.5,53.7,0.15,-1.23,113.1
00:20:21,13840.9,98.5,-12.8,1973,15.23,7.59,105.2,102.9,113.2,104.9,675.0,671.5,688.2,671.2,61.4,54.2,-0.04,0.29,112.0
00:20:22,13834.0,98.1,-12.3,1982,15.18,7.4,105.8,103.7,112.8,104.3,677.8,671.1,688.4,672.5,62.1,54.1,0.19,1.22,112.7
00:20:23,13850.9,98.9,-12.7,1983,15.21,7.46,105.8,102.9,112.6,104.1,677.7,670.2,691.3,674.4,62.1,54.1,-0.14,-0.47,113.1
00:20:24,13848.1,98.7,-12.7,1984,15.21,7.5,105.5,103.3,113.2,103.9,674.8,670.3,688.1,672.4,62.2,54.1,0.3,-1.27,111.5
00:20:25,13838.0,97.8,-12.6,1977,15.16,7.41,105.6,103.2,113.1,104.1,677.3,669.3,688.4,674.2,61.8,54.2,-0.01,-0.32,113.3
00:20:26,13851.1,98.4,-12.2,1979,15.23,7.41,105.6,103.4,112.5,104.3,677.3,669.4,687.4,673.4,61.5,54.0,0.24,-1.9,113.1
00:20:27,13846.9,98.8,-12.2,1980,15.1,7.47,105.0,103.1,113.3,104.7,676.3,671.3,688.6,673.3,61.9,53.7,-0.24,0.5,112.9
00:20:28,13851.1,98.0,-12.1,1982,15.22,7.46,105.0,103.3,113.0,103.9,674.6,671.7,690.8,671.5,61.9,53.4,0.27,1.07,112.2
00:20:29,13842.0,99.1,-12.2,1978,15.16,7.45,105.8,103.4,112.6,104.4,674.3,671.0,690.3,672.3,62.3,54.0,-0.09,1.56,112.3
00:20:30,13860.3,99.2,-12.3,1977,15.12,7.54,105.3,102.8,112.4,104.3,677.6,668.3,688.9,673.7,61.4,53.9,-0.12,-1.65,111.9
00:20:31,13848.8,98.4,-12.5,1983,15.24,7.46,105.2,103.4,113.2,104.4,674.9,670.8,689.9,673.2,62.4,53.7,-0.04,-0.6,112.2
00:20:32,13846.0,98.1,-12.8,1973,15.14,7.41,105.7,103.1,112.4,104.5,676.7,669.1,689.1,672.7,61.5,53.6,0.03,0.98,112.2
00:20:33,13858.9,98.4,-12.5,1972,15.14,7.49,105.7,103.5,112.4,104.6,676.9,668.8,688.6,671.1,62.5,54.2,0.13,1.94,112.7
00:20:34,13851.9,98.1,-12.4,1980,15.2,7.41,105.7,102.7,113.2,104.1,678.1,671.1,690.8,673.6,61.6,53.7,-0.02,0.9,113.4
00:20:35,13864.8,98.6,-12.7,1973,15.11,7.5,104.8,103.6,112.4,103.7,677.7,668.3,691.2,672.6,62.1,53.9,0.21,0.35,112.3
00:20:36,13863.1,97.9,-12.3,1973,15.15,7.46,104.9,103.0,112.4,104.2,677.8,668.1,690.3,673.0,61.6,53.4,-0.13,-1.18,111.8
00:20:37,13852.8,98.1,-12.0,1978,15.19,7.43,105.6,103.4,113.0,103.8,676.4,668.9,691.3,672.8,61.8,53.9,-0.0,0.9,112.7
00:20:38,13859.2,98.6,-12.7,1976,15.16,7.44,105.4,103.3,112.9,104.4,677.5,669.5,690.8,671.1,62.3,53.6,-0.18,1.47,112.1
00:20:39,13866.0,98.5,-12.8,1974,15.21,7.58,105.4,102.7,112.3,103.8,675.3,670.9,691.0,671.3,62.2,54.1,0.21,0.64,112.3
00:20:40,13861.2,98.7,-12.8,1972,15.15,7.46,104.7,103.0,113.0,103.8,675.9,669.3,690.5,673.3,61.9,53.5,-0.22,-0.62,112.8
00:20:41,13868.6,98.0,-12.8,1970,15.21,7.46,105.1,102.7,112.9,103.8,675.4,669.5,690.7,671.6,61.4,53.3,0.07,-0.06,113.1
00:20:42,13874.2,97.9,-12.4,1977,15.17,7.51,105.0,102.8,112.3,104.0,675.0,670.1,687.5,674.1,61.4,53.9,0.0,0.65,112.4
00:20:43,13871.3,98.2,-12.1,1977,15.15,7.51,105.0,102.9,113.2,103.8,675.4,671.0,690.2,674.9,61.4,53.8,0.28,1.79,113.4
00:20:44,13867.8,98.3,-12.3,1978,15.17,7.44,105.1,102.5,113.1,104.3,675.9,671.5,689.6,672.1,61.8,53.8,0.18,-0.9,113.4
00:20:45,13870.3,98.2,-12.5,1973,15.13,7.48,105.1,102.6,112.7,104.1,674.4,668.4,688.2,671.8,61.6,53.3,0.13,-1.22,111.7
00:20:46,13863.8,98.1,-12.6,1980,15.17,7.5,105.1,102.9,112.6,104.5,674.9,668.5,690.4,672.3,62.3,53.8,-0.22,-0.14,111.8
00:20:47,13864.3,99.1,-12.3,1974,15.13,7.56,104.6,102.9,112.3,103.9,676.8,671.1,687.8,674.9,61.6,53.6,-0.11,1.4,113.4
00:20:48,13871.5,98.2,-12.1,1975,15.09,7.47,104.9,102.7,112.4,103.8,677.9,668.2,691.3,671.5,62.4,53.7,0.24,1.11,113.2
00:20:49,13869.1,98.7,-12.5,1979,15.11,7.43,105.0,102.4,112.4,104.5,677.3,671.6,689.5,673.8,62.2,53.4,0.2,1.92,113.1
00:20:50,13869.1,99.2,-12.1,1970,15.22,7.4,104.8,102.8,112.7,104.0,676.4,671.6,689.5,673.4,62.3,54.0,0.11,1.08,112.2
00:20:51,13882.6,98.8,-12.5,1974,15.16,7.47,104.5,103.1,112.5,104.2,676.9,668.2,688.1,673.9,61.3,53.8,0.29,1.19,112.6
00:20:52,13873.9,99.4,-12.5,1979,15.17,7.56,105.0,102.9,112.7,103.8,675.4,669.8,690.6,674.0,62.3,53.3,0.01,0.59,112.0
00:20:53,13878.4,99.2,-12.6,1971,15.11,7.42,105.4,102.8,112.3,104.3,675.6,669.2,689.0,671.7,61.6,53.4,-0.23,-1.14,113.4
00:20:54,13877.3,98.1,-12.3,1970,15.14,7.46,104.6,102.8,112.1,104.2,675.8,670.1,689.9,674.0,61.5,53.3,-0.05,-1.42,113.1
00:20:55,13877.1,98.7,-12.7,1979,15.19,7.47,104.5,102.8,112.4,103.4,677.3,671.4,687.6,673.0,61.3,53.3,-0.11,1.88,112.8
00:20:56,13890.8,99.0,-12.3,1981,15.19,7.39,104.8,103.0,112.9,104.3,676.4,670.2,688.7,674.8,62.0,53.8,0.06,-1.77,113.3
00:20:57,13882.5,98.3,-12.8,1977,15.19,7.42,104.9,102.6,113.0,103.3,677.6,669.4,690.4,672.0,62.2,53.4,0.06,1.28,112.9
00:20:58,13887.2,99.1,-12.8,1982,15.19,7.54,104.5,102.7,112.3,103.7,675.9,668.1,688.2,674.1,62.2,53.6,0.14,0.74,112.2
00:20:59,13889.1,98.4,-12.2,1973,15.18,7.43,104.7,102.5,112.6,103.7,677.2,668.9,687.7,674.4,62.4,53.8,0.25,1.95,113.5
00:21:00,13888.7,98.5,-12.6,1975,15.17,7.39,104.8,102.8,112.2,103.6,677.8,670.1,689.5,671.6,62.0,53.9,0.18,1.82,113.1
00:21:01,13890.1,98.4,-12.1,1978,15.11,7.56,104.6,102.4,112.9,104.3,675.8,669.9,690.0,674.1,62.2,53.2,0.25,0.3,112.7
00:21:02,13890.0,98.6,-12.5,1977,15.08,7.57,104.8,102.6,112.7,104.1,677.1,670.5,688.3,671.3,61.5,53.9,0.11,0.3,112.0
00:21:03,13897.7,98.5,-12.6,1977,15.16,7.44,105.2,102.8,113.0,103.6,676.2,670.4,688.2,674.3,61.6,53.9,-0.1,0.82,112.7
00:21:04,13897.7,98.5,-12.6,1975,15.2,7.45,104.9,102.7,112.4,103.6,675.2,670.3,687.6,672.6,62.4,53.9,0.23,0.36,113.4
00:21:05,13885.1,98.8,-12.7,1973,15.14,7.41,104.5,102.3,112.5,103.8,675.5,669.8,687.7,671.2,62.0,53.4,0.03,1.87,112.2
00:21:06,13887.0,98.5,-12.6,1977,15.14,7.43,105.1,102.5,112.8,103.3,676.7,671.8,689.0,673.5,62.4,53.4,-0.08,-0.55,112.6
00:21:07,13898.2,98.8,-12.8,1982,15.09,7.44,105.1,103.0,112.1,103.3,676.1,668.8,690.0,671.3,61.9,53.3,-0.2,-1.06,112.5
00:21:08,13902.9,98.6,-12.8,1980,15.2,7.53,105.0,102.6,112.7,103.8,674.5,670.8,689.8,674.0,61.7,53.7,0.0,1.52,111.6
00:21:09,13904.4,98.3,-12.6,1971,15.17,7.42,105.0,102.8,112.6,103.6,677.6,670.2,688.7,674.5,61.6,53.9,-0.24,-1.72,112.3
00:21:10,13907.2,98.0,-12.3,1973,15.19,7.53,105.0,103.0,112.4,103.8,674.7,670.1,689.6,674.0,61.7,53.9,-0.02,0.68,111.9
00:21:11,13907.6,98.0,-12.3,1969,15.15,7.55,104.4,102.7,112.6,104.0,675.5,670.6,687.5,674.0,61.9,53.6,0.14,1.37,111.7
00:21:12,13906.1,98.0,-12.7,1981,15.09,7.41,105.0,102.4,112.7,103.7,677.8,668.1,687.5,673.9,61.8,53.1,-0.26,1.38,113.1
00:21:13,13901.1,99.5,-12.7,1977,15.15,7.56,104.5,102.6,112.5,103.4,675.9,669.4,691.3,670.9,62.4,53.3,-0.03,-0.08,113.2
00:21:14,13902.9,99.4,-12.4,1969,15.14,7.41,104.9,102.6,112.9,104.0,676.7,670.5,690.5,671.3,62.4,53.6,-0.08,-1.71,112.4
00:21:15,13903.1,98.4,-12.7,1978,15.07,7.38,104.3,102.6,112.5,104.1,674.8,670.9,690.6,672.2,61.6,53.4,0.14,-0.53,112.1
00:21:16,13898.2,99.4,-12.3,1971,15.12,7.48,104.9,102.6,112.8,103.7,677.4,669.3,691.0,673.4,61.5,53.4,-0.03,-0.96,113.3
00:21:17,13912.7,98.4,-12.5,1977,15.17,7.37,104.2,102.6,112.8,103.2,677.2,668.8,688.1,672.4,62.3,53.1,0.23,1.92,111.8
00:21:18,13910.2,98.0,-12.9,1975,15.2,7.47,105.0,102.6,112.6,103.3,676.8,670.3,688.5,671.2,61.6,53.9,-0.23,0.26,112.6
00:21:19,13903.0,98.5,-12.6,1979,15.06,7.37,104.8,102.4,112.4,103.6,674.7,671.4,687.8,673.0,61.3,53.9,0.27,-1.42,113.5
00:21:20,13912.6,98.3,-12.9,1974,15.13,7.44,104.6,102.3,112.1,103.3,675.5,669.2,690.7,673.6,62.4,53.6,0.23,0.53,113.0
00:21:21,13915.9,98.3,-12.4,1982,15.12,7.54,104.4,102.5,112.1,104.0,674.3,670.9,689.2,674.7,61.3,52.9,0.13,1.41,113.1
00:21:22,13907.3,99.3,-12.7,1969,15.2,7.46,104.9,102.5,112.7,103.3,676.0,671.7,689.0,673.8,62.2,53.3,0.26,-0.13,113.4
00:21:23,13905.1,99.2,-12.2,1980,15.07,7.44,104.9,102.6,112.0,103.3,676.8,669.4,688.1,674.6,61.7,53.9,0.03,1.29,113.0
00:21:24,13921.6,98.7,-12.2,1977,15.2,7.54,104.4,102.1,112.7,103.1,675.5,670.3,690.9,671.2,61.9,53.7,0.21,-0.99,113.1
00:21:25,13909.4,98.7,-12.4,1978,15.18,7.44,104.7,102.8,112.5,103.9,675.5,668.0,688.9,671.4,62.2,53.6,0.02,-0.16,113.2
00:21:26,13908.2,98.5,-12.8,1978,15.06,7.56,104.4,102.2,112.4,103.6,676.6,671.6,688.1,674.4,62.3,53.2,-0.08,1.75,112.2
00:21:27,13915.7,98.4,-12.6,1980,15.21,7.41,104.3,102.6,112.5,103.5,674.9,668.3,690.2,674.5,62.2,53.6,-0.2,-0.49,112.7
00:21:28,13917.3,98.1,-12.9,1971,15.1,7.56,104.8,102.6,112.3,103.5,677.7,670.3,691.3,673.0,61.6,53.3,-0.18,1.97,113.0
00:21:29,13913.7,98.5,-12.3,1975,15.12,7.56,104.7,102.7,112.2,103.1,674.2,670.5,689.5,672.2,61.4,53.2,-0.2,-1.26,113.0
00:21:30,13916.1,98.8,-12.3,1970,15.09,7.44,104.2,102.8,112.0,103.7,674.2,671.6,690.9,674.2,61.5,53.8,-0.05,-1.16,112.0
00:21:31,13917.7,99.3,-12.4,1970,15.08,7.55,104.7,102.3,111.9,103.7,676.1,669.6,687.5,674.4,62.0,53.1,-0.17,-1.36,112.9
00:21:32,13920.3,99.0,-12.9,1972,15.12,7.49,104.0,102.3,112.5,103.4,677.2,671.4,690.1,671.0,61.4,53.4,-0.24,0.03,113.3
00:21:33,13922.4,99.5,-12.4,1974,15.1,7.43,104.0,102.3,112.5,103.3,675.6,670.0,689.2,673.7,62.1,53.0,0.1,0.01,111.7
00:21:34,13929.5,98.1,-12.3,1979,15.1,7.36,104.1,101.8,111.9,103.6,674.9,668.9,690.9,672.6,61.5,53.4,-0.15,-0.31,112.2
00:21:35,13924.6,98.0,-12.3,1968,15.07,7.38,104.6,101.8,112.1,103.8,674.7,670.7,687.6,672.7,62.1,53.6,-0.12,-0.48,112.4
00:21:36,13921.4,98.7,-12.9,1979,15.15,7.46,104.4,102.7,112.5,103.8,676.7,667.9,688.2,673.3,62.2,52.9,0.04,1.4,113.2
00:21:37,13922.1,98.8,-12.3,1971,15.1,7.45,104.2,102.1,112.7,103.7,675.0,671.4,688.2,672.9,62.0,53.1,0.1,-1.9,113.6
00:21:38,13935.0,98.7,-12.9,1981,15.05,7.45,104.8,102.3,112.0,103.5,676.7,670.1,690.5,673.0,62.0,53.3,0.11,1.94,112.7
00:21:39,13920.6,98.4,-12.4,1974,15.05,7.42,104.1,102.3,111.9,103.5,674.4,668.6,690.2,674.7,61.3,52.9,-0.07,-0.8,112.4
00:21:40,13924.5,98.6,-12.4,1976,15.09,7.39,104.7,101.9,112.0,103.0,674.9,669.0,688.4,672.6,61.4,53.5,0.23,-1.27,112.5
00:21:41,13931.9,98.6,-12.4,1977,15.05,7.53,104.1,101.9,112.0,103.7,676.5,671.0,691.3,674.7,62.0,53.3,0.02,0.82,112.1
00:21:42,13935.9,98.2,-12.8,1973,15.09,7.44,103.8,102.0,112.2,103.7,675.4,669.0,688.5,673.8,61.5,52.9,0.14,-0.78,113.1
00:21:43,13928.0,99.3,-12.8,1973,15.18,7.49,104.2,102.4,112.5,103.2,676.4,667.7,688.4,671.8,61.6,53.1,-0.06,-0.24,113.1
00:21:44,13933.6,98.1,-12.3,1969,15.19,7.52,103.9,102.2,112.6,103.7,674.1,668.5,690.0,673.5,62.3,53.6,0.06,0.52,113.4
00:21:45,13927.1,99.3,-12.7,1970,15.18,7.55,103.8,102.5,112.5,102.9,675.1,667.9,690.4,671.7,62.1,53.6,0.15,-0.92,112.4
00:21:46,13938.3,98.4,-12.7,1977,15.06,7.53,104.0,102.5,112.2,103.7,676.5,670.3,688.3,673.5,62.2,53.3,-0.23,1.21,112.0
00:21:47,13932.2,98.2,-12.5,1981,15.19,7.46,104.1,102.6,111.9,103.4,674.7,670.9,689.2,671.3,62.4,53.4,0.03,1.78,111.9
00:21:48,13932.9,99.2,-12.7,1968,15.15,7.48,104.6,102.3,112.2,103.3,677.3,669.0,689.9,671.0,61.4,53.0,-0.25,0.52,112.3
00:21:49,13944.0,98.3,-12.6,1972,15.16,7.42,104.0,101.7,112.2,103.2,673.9,671.5,689.1,674.3,61.6,53.6,0.25,1.69,112.0
00:21:50,13940.2,98.1,-12.7,1969,15.04,7.48,104.5,102.0,111.9,103.2,677.7,670.6,689.6,674.4,62.2,53.7,0.17,-1.16,113.2
00:21:51,13938.5,98.3,-12.4,1971,15.06,7.43,104.1,102.1,112.0,102.8,676.7,671.3,691.2,672.2,61.5,53.3,0.08,0.85,113.1
00:21:52,13935.1,98.3,-12.4,1974,15.03,7.41,104.0,101.6,112.0,103.1,677.7,670.4,688.7,673.7,61.8,53.6,-0.01,-1.06,113.6
00:21:53,13947.9,99.5,-12.3,1975,15.16,7.54,103.9,101.8,112.5,102.7,673.9,668.3,688.4,671.8,62.4,53.2,-0.14,0.64,113.1
00:21:54,13952.3,98.1,-12.8,1968,15.05,7.44,104.5,102.5,112.3,102.9,676.7,669.9,689.6,672.4,61.3,53.2,-0.17,-0.61,112.3
00:21:55,13945.4,98.8,-12.7,1980,15.12,7.37,103.9,102.0,112.1,103.2,676.6,669.4,688.6,671.1,61.7,53.7,-0.18,-1.8,112.0
00:21:56,13944.6,99.6,-12.6,1971,15.18,7.5,103.6,102.2,112.1,102.9,676.0,668.7,689.1,674.0,61.5,53.6,-0.19,1.08,112.9
00:21:57,13952.2,98.1,-12.8,1979,15.07,7.4,103.7,102.1,112.1,103.1,676.6,670.5,690.8,672.6,62.4,52.8,0.23,1.47,113.3
00:21:58,13956.4,99.4,-12.2,1969,15.13,7.5,104.1,102.4,111.7,102.8,677.4,670.1,688.4,672.4,61.4,53.3,-0.17,-1.44,112.6
00:21:59,13957.5,99.1,-12.4,1975,15.07,7.49,104.0,102.0,112.2,103.5,675.9,670.4,688.9,671.2,61.5,53.1,-0.13,-1.23,112.5
00:22:00,13954.2,99.2,-12.9,1969,15.13,7.53,103.8,102.0,112.6,103.2,674.7,669.0,690.2,673.8,61.8,53.5,-0.26,0.49,113.5
00:22:01,13946.9,98.4,-12.8,1971,15.09,7.4,103.8,102.1,112.5,102.7,677.3,667.7,690.9,674.7,62.2,53.4,-0.05,1.98,113.4
00:22:02,13946.2,99.4,-12.5,1979,15.1,7.55,104.4,102.2,111.8,103.5,675.6,670.3,689.0,673.8,62.2,53.6,-0.27,0.02,112.8
00:22:03,13952.5,98.5,-12.9,1968,15.03,7.39,104.1,101.7,112.2,103.1,675.3,671.2,687.9,671.9,62.2,52.9,-0.07,-0.73,113.3
00:22:04,13946.8,99.2,-12.9,1972,15.05,7.55,103.8,102.0,112.3,103.1,674.5,669.0,690.5,673.8,62.1,53.7,-0.28,-0.64,111.8
00:22:05,13959.1,99.3,-12.4,1972,15.18,7.46,103.9,101.8,112.2,103.5,676.4,670.1,687.7,673.7,62.1,53.6,-0.17,-1.06,113.5
00:22:06,13959.6,99.3,-12.6,1979,15.12,7.36,104.4,102.1,112.2,102.7,674.2,669.0,689.8,674.2,61.5,53.5,-0.12,-0.47,112.3
00:22:07,13961.8,99.5,-12.5,1975,15.14,7.5,104.2,101.7,111.9,103.1,676.6,669.9,690.6,673.9,61.5,52.8,-0.2,1.32,113.1
00:22:08,13966.7,98.9,-12.3,1975,15.1,7.41,104.1,101.9,112.4,102.8,677.7,671.0,689.3,674.4,61.3,53.7,-0.26,1.67,113.5
00:22:09,13968.0,98.6,-12.3,1970,15.13,7.36,103.7,102.3,112.3,103.1,675.5,668.9,690.7,673.6,61.5,53.0,0.01,-0.75,112.0
00:22:10,13960.9,98.4,-12.3,1976,15.17,7.41,103.6,102.4,111.9,103.1,677.0,671.1,690.2,671.7,62.3,53.5,-0.03,-0.22,113.1
00:22:11,13953.2,99.1,-12.9,1980,15.03,7.39,103.7,102.0,111.6,102.7,676.7,669.9,688.0,672.2,61.9,53.6,0.04,-0.34,112.9
00:22:12,13958.2,99.1,-12.3,1970,15.08,7.38,103.8,101.9,112.3,103.4,675.1,668.2,688.4,673.1,61.6,52.9,-0.11,-0.77,113.3
00:22:13,13966.0,99.6,-12.5,1978,15.18,7.43,104.0,102.3,112.2,102.5,675.7,669.8,689.9,670.8,61.6,53.3,-0.1,-1.75,112.9
00:22:14,13971.1,98.8,-12.8,1981,15.09,7.53,103.6,101.7,112.6,102.5,675.2,670.3,691.1,673.1,62.1,52.8,-0.02,-0.61,113.5
00:22:15,13957.9,99.6,-12.3,1981,15.04,7.47,103.7,102.0,112.4,102.7,675.9,669.8,688.1,673.4,61.7,53.4,-0.09,1.72,112.7
00:22:16,13968.8,98.2,-12.6,1969,15.18,7.42,103.5,102.1,111.9,103.3,675.5,667.9,690.4,672.4,61.5,53.1,0.03,-1.35,113.5
00:22:17,13966.7,98.6,-12.5,1972,15.14,7.54,103.9,101.8,112.1,103.2,676.6,670.6,688.7,671.9,61.4,53.7,-0.27,-1.01,112.9
00:22:18,13969.9,98.7,-12.5,1981,15.14,7.45,104.2,101.4,112.5,103.3,676.3,667.7,690.9,671.2,62.0,52.9,0.15,-1.55,112.5
00:22:19,13964.5,99.4,-12.4,1982,15.06,7.53,103.8,101.5,112.5,103.2,676.5,671.3,690.8,673.4,61.3,53.0,-0.22,-0.38,112.8
00:22:20,13972.7,98.6,-12.9,1974,15.07,7.49,103.6,101.9,111.9,103.2,674.9,668.4,691.6,673.9,61.6,53.1,0.18,1.22,111.8
00:22:21,13970.5,99.6,-12.5,1978,15.11,7.42,104.0,101.7,111.9,102.6,677.1,668.5,687.9,671.1,61.3,53.3,0.07,-0.69,111.9
00:22:22,13972.9,99.7,-13.0,1971,15.1,7.53,103.8,102.1,111.6,103.2,674.1,670.8,689.7,670.8,61.5,53.6,0.29,-0.66,112.6
00:22:23,13978.8,99.4,-12.7,1973,15.11,7.54,104.4,101.8,111.8,102.8,677.2,670.8,691.0,672.6,61.7,53.0,0.14,-1.87,113.2
00:22:24,13980.9,98.1,-12.8,1973,15.15,7.47,103.5,102.1,111.6,102.5,674.4,668.5,690.3,672.0,62.3,53.3,-0.12,0.97,112.0
00:22:25,13970.9,98.5,-12.9,1975,15.16,7.48,104.2,101.3,111.7,102.4,675.7,669.8,689.9,671.8,62.4,52.8,0.23,1.22,113.3
00:22:26,13979.5,98.7,-12.3,1978,15.06,7.49,103.6,101.3,111.8,102.8,676.8,668.1,687.9,673.9,62.1,53.4,0.11,-1.67,112.0
00:22:27,13982.5,99.5,-12.6,1970,15.12,7.46,103.9,102.0,112.3,103.0,675.8,670.9,688.3,672.6,62.2,53.0,-0.27,-1.71,113.7
00:22:28,13972.4,99.7,-12.7,1981,15.09,7.35,104.0,101.7,111.7,102.7,675.6,668.6,689.0,673.0,62.3,53.2,-0.09,-1.06,112.5
00:22:29,13981.4,98.3,-12.5,1976,15.06,7.5,103.9,101.6,111.7,103.3,674.3,670.1,689.5,671.6,61.8,53.5,-0.22,0.43,113.2
00:22:30,13969.8,98.9,-12.4,1969,15.07,7.42,103.8,101.6,112.5,102.6,676.6,670.1,690.8,671.6,62.1,53.2,-0.14,-1.94,113.2
00:22:31,13976.8,98.4,-12.8,1977,15.06,7.35,103.7,101.4,111.6,102.4,675.2,671.0,688.2,672.4,61.9,53.3,0.25,0.02,113.2
00:22:32,13981.4,99.2,-12.4,1969,15.05,7.45,103.8,101.8,112.5,102.5,675.2,669.9,688.6,673.4,61.3,53.6,0.09,0.72,113.7
00:22:33,13989.4,99.4,-12.3,1981,15.02,7.39,104.0,101.7,112.1,102.6,673.9,668.8,688.1,670.9,62.2,53.6,0.01,1.84,112.7
